liga,temporada,time_casa,time_fora,gols_casa,gols_fora,data_jogo,odd_pinn_casa,odd_pinn_empate,odd_pinn_fora,odd_b365_casa,odd_b365_empate,odd_b365_fora
Bundesliga,2223,Hoffenheim,RB Leipzig,1,3,2022-11-05,3.06,3.75,2.33,2.9,3.75,2.25
Bundesliga,2223,Mainz,Wolfsburg,0,3,2022-11-05,2.07,3.68,3.72,2.0,3.75,3.5
Bundesliga,2223,Werder Bremen,Schalke 04,2,1,2022-11-05,1.66,4.42,5.11,1.65,4.33,4.5
Bundesliga,2223,Leverkusen,Union Berlin,5,0,2022-11-06,2.2,3.48,3.57,2.15,3.4,3.4
Bundesliga,2223,Freiburg,FC Koln,2,0,2022-11-06,1.72,4.06,5.1,1.7,4.0,4.75
Bundesliga,2223,Wolfsburg,Dortmund,2,0,2022-11-08,3.17,3.64,2.32,3.1,3.6,2.2
Bundesliga,2223,Bayern Munich,Werder Bremen,6,1,2022-11-08,1.16,8.84,17.46,1.14,9.5,15.0
Bundesliga,2223,Bochum,M'gladbach,2,1,2022-11-08,3.28,3.64,2.26,3.2,3.5,2.25
Bundesliga,2223,Stuttgart,Hertha,2,1,2022-11-08,1.97,3.76,3.99,1.95,3.8,3.75
Bundesliga,2223,FC Koln,Leverkusen,1,2,2022-11-09,3.21,3.6,2.31,3.0,3.75,2.2
Bundesliga,2223,Ein Frankfurt,Hoffenheim,4,2,2022-11-09,1.96,3.84,3.95,1.9,3.8,3.75
Bundesliga,2223,RB Leipzig,Freiburg,3,1,2022-11-09,1.8,4.2,4.36,1.72,4.0,4.5
Bundesliga,2223,Schalke 04,Mainz,1,0,2022-11-09,3.52,3.77,2.11,3.4,3.75,2.05
Bundesliga,2223,Union Berlin,Augsburg,2,2,2022-11-09,1.57,4.21,6.65,1.55,4.2,6.0
Bundesliga,2223,M'gladbach,Dortmund,4,2,2022-11-11,3.33,3.9,2.15,3.2,4.0,2.15
Bundesliga,2223,Augsburg,Bochum,0,1,2022-11-12,2.23,3.62,3.36,2.2,3.5,3.2
Bundesliga,2223,Hertha,FC Koln,2,0,2022-11-12,2.3,3.68,3.17,2.2,3.6,3.1
Bundesliga,2223,Hoffenheim,Wolfsburg,1,2,2022-11-12,2.28,3.77,3.14,2.25,3.75,3.1
Bundesliga,2223,Leverkusen,Stuttgart,2,0,2022-11-12,1.73,4.21,4.78,1.72,4.2,4.33
Bundesliga,2223,Werder Bremen,RB Leipzig,1,2,2022-11-12,3.7,4.12,1.96,3.6,4.0,1.9
Bundesliga,2223,Schalke 04,Bayern Munich,0,2,2022-11-12,17.47,8.34,1.17,15.0,7.5,1.16
Bundesliga,2223,Mainz,Ein Frankfurt,1,1,2022-11-13,2.84,3.76,2.47,2.75,3.5,2.45
Bundesliga,2223,Freiburg,Union Berlin,4,1,2022-11-13,2.06,3.32,4.25,2.0,3.3,4.0
Bundesliga,2223,RB Leipzig,Bayern Munich,1,1,2023-01-20,3.93,4.24,1.88,3.6,4.33,1.85
Bundesliga,2223,Bochum,Hertha,3,1,2023-01-21,2.44,3.61,2.98,2.38,3.5,2.9
Bundesliga,2223,Ein Frankfurt,Schalke 04,3,0,2023-01-21,1.4,5.34,8.09,1.36,5.0,8.5
Bundesliga,2223,Stuttgart,Mainz,1,1,2023-01-21,2.44,3.54,3.03,2.4,3.5,2.88
Bundesliga,2223,Union Berlin,Hoffenheim,3,1,2023-01-21,2.29,3.45,3.38,2.25,3.4,3.2
Bundesliga,2223,Wolfsburg,Freiburg,6,0,2023-01-21,2.58,3.49,2.87,2.55,3.4,2.75
Bundesliga,2223,FC Koln,Werder Bremen,7,1,2023-01-21,2.25,3.89,3.11,2.25,3.8,2.9
Bundesliga,2223,Dortmund,Augsburg,4,3,2023-01-22,1.35,5.88,8.74,1.3,6.0,8.0
Bundesliga,2223,M'gladbach,Leverkusen,2,3,2023-01-22,2.76,4.05,2.42,2.63,3.8,2.45
Bundesliga,2223,Schalke 04,RB Leipzig,1,6,2023-01-24,5.91,4.41,1.59,5.75,4.33,1.53
Bundesliga,2223,Bayern Munich,FC Koln,1,1,2023-01-24,1.23,7.6,12.0,1.2,7.5,12.0
Bundesliga,2223,Hertha,Wolfsburg,0,5,2023-01-24,3.12,3.53,2.39,3.0,3.4,2.3
Bundesliga,2223,Hoffenheim,Stuttgart,2,2,2023-01-24,2.19,3.63,3.44,2.1,3.5,3.4
Bundesliga,2223,Mainz,Dortmund,1,2,2023-01-25,3.0,3.72,2.38,2.9,3.6,2.3
Bundesliga,2223,Augsburg,M'gladbach,1,0,2023-01-25,3.14,3.65,2.33,3.0,3.6,2.25
Bundesliga,2223,Freiburg,Ein Frankfurt,1,1,2023-01-25,2.58,3.57,2.82,2.5,3.5,2.7
Bundesliga,2223,Leverkusen,Bochum,2,0,2023-01-25,1.45,4.98,7.28,1.4,5.25,6.5
Bundesliga,2223,Werder Bremen,Union Berlin,1,2,2023-01-25,2.94,3.33,2.62,2.8,3.2,2.63
Bundesliga,2223,RB Leipzig,Stuttgart,2,1,2023-01-27,1.38,5.27,9.19,1.33,5.0,9.0
Bundesliga,2223,Freiburg,Augsburg,3,1,2023-01-28,1.52,4.65,6.55,1.5,4.5,6.25
Bundesliga,2223,Hertha,Union Berlin,0,2,2023-01-28,3.76,3.37,2.18,3.5,3.25,2.2
Bundesliga,2223,Hoffenheim,M'gladbach,1,4,2023-01-28,2.11,3.99,3.37,2.0,3.9,3.4
Bundesliga,2223,Mainz,Bochum,5,2,2023-01-28,1.74,4.06,4.96,1.7,4.0,4.75
Bundesliga,2223,Werder Bremen,Wolfsburg,2,1,2023-01-28,3.41,3.75,2.16,3.2,3.6,2.15
Bundesliga,2223,Bayern Munich,Ein Frankfurt,1,1,2023-01-28,1.35,6.36,7.74,1.33,6.0,7.5
Bundesliga,2223,Schalke 04,FC Koln,0,0,2023-01-29,3.81,3.75,2.02,3.8,3.6,1.95
Bundesliga,2223,Leverkusen,Dortmund,0,2,2023-01-29,2.5,3.89,2.74,2.45,3.8,2.63
Bundesliga,2223,Augsburg,Leverkusen,1,0,2023-02-03,4.25,3.97,1.86,4.0,3.8,1.85
Bundesliga,2223,Bochum,Hoffenheim,5,2,2023-02-04,2.8,3.64,2.56,2.75,3.5,2.5
Bundesliga,2223,Dortmund,Freiburg,5,1,2023-02-04,1.71,4.18,4.99,1.67,4.0,5.0
Bundesliga,2223,Ein Frankfurt,Hertha,3,0,2023-02-04,1.51,4.63,6.77,1.45,4.5,6.5
Bundesliga,2223,FC Koln,RB Leipzig,0,0,2023-02-04,4.11,3.79,1.93,4.2,3.6,1.91
Bundesliga,2223,Union Berlin,Mainz,2,1,2023-02-04,1.99,3.42,4.36,1.95,3.5,4.0
Bundesliga,2223,M'gladbach,Schalke 04,0,0,2023-02-04,1.56,4.73,5.78,1.53,4.5,5.75
Bundesliga,2223,Stuttgart,Werder Bremen,0,2,2023-02-05,2.09,3.77,3.57,2.0,3.6,3.6
Bundesliga,2223,Wolfsburg,Bayern Munich,2,4,2023-02-05,5.28,4.64,1.61,5.25,4.5,1.57
Bundesliga,2223,Schalke 04,Wolfsburg,0,0,2023-02-10,3.92,3.78,1.99,3.6,3.8,1.95
Bundesliga,2223,Bayern Munich,Bochum,3,0,2023-02-11,1.15,9.98,16.58,1.11,10.0,17.0
Bundesliga,2223,Freiburg,Stuttgart,2,1,2023-02-11,1.88,3.74,4.45,1.8,3.8,4.33
Bundesliga,2223,Hoffenheim,Leverkusen,1,3,2023-02-11,2.98,3.75,2.38,2.88,3.6,2.38
Bundesliga,2223,Mainz,Augsburg,3,1,2023-02-11,1.87,3.9,4.3,1.8,4.0,4.2
Bundesliga,2223,Werder Bremen,Dortmund,0,2,2023-02-11,4.06,4.37,1.83,4.0,4.0,1.8
Bundesliga,2223,RB Leipzig,Union Berlin,1,2,2023-02-11,1.75,3.76,5.31,1.7,3.75,5.0
Bundesliga,2223,Hertha,M'gladbach,4,1,2023-02-12,2.9,3.68,2.47,2.88,3.5,2.4
Bundesliga,2223,FC Koln,Ein Frankfurt,3,0,2023-02-12,2.71,3.66,2.63,2.7,3.5,2.5
Bundesliga,2223,Augsburg,Hoffenheim,1,0,2023-02-17,2.73,3.65,2.62,2.7,3.5,2.6
Bundesliga,2223,Bochum,Freiburg,0,2,2023-02-18,3.15,3.56,2.36,3.1,3.5,2.25
Bundesliga,2223,M'gladbach,Bayern Munich,3,2,2023-02-18,7.11,5.81,1.4,7.0,5.75,1.36
Bundesliga,2223,Stuttgart,FC Koln,3,0,2023-02-18,2.48,3.53,2.97,2.45,3.4,2.88
Bundesliga,2223,Wolfsburg,RB Leipzig,0,3,2023-02-18,3.34,3.68,2.22,3.3,3.6,2.15
Bundesliga,2223,Ein Frankfurt,Werder Bremen,2,0,2023-02-18,1.63,4.46,5.31,1.62,4.2,5.25
Bundesliga,2223,Union Berlin,Schalke 04,0,0,2023-02-19,1.61,3.97,6.65,1.6,3.8,6.0
Bundesliga,2223,Dortmund,Hertha,4,1,2023-02-19,1.36,5.89,8.41,1.33,5.5,8.5
Bundesliga,2223,Leverkusen,Mainz,2,3,2023-02-19,1.85,4.0,4.27,1.8,3.8,4.2
Bundesliga,2223,Mainz,M'gladbach,4,0,2023-02-24,2.19,3.68,3.4,2.15,3.6,3.2
Bundesliga,2223,FC Koln,Wolfsburg,0,2,2023-02-25,2.4,3.6,3.06,2.3,3.5,3.0
Bundesliga,2223,Hertha,Augsburg,2,0,2023-02-25,2.16,3.73,3.43,2.1,3.6,3.25
Bundesliga,2223,Hoffenheim,Dortmund,0,1,2023-02-25,4.27,4.39,1.78,4.0,4.2,1.75
Bundesliga,2223,RB Leipzig,Ein Frankfurt,2,1,2023-02-25,1.73,4.25,4.74,1.7,4.0,4.6
Bundesliga,2223,Werder Bremen,Bochum,3,0,2023-02-25,2.04,3.78,3.72,2.0,3.8,3.6
Bundesliga,2223,Schalke 04,Stuttgart,2,1,2023-02-25,3.05,3.46,2.47,3.0,3.4,2.45
Bundesliga,2223,Freiburg,Leverkusen,1,1,2023-02-26,2.24,3.66,3.3,2.15,3.5,3.25
Bundesliga,2223,Bayern Munich,Union Berlin,3,0,2023-02-26,1.34,5.68,9.74,1.33,5.25,9.0
Bundesliga,2223,Dortmund,RB Leipzig,2,1,2023-03-03,2.23,3.71,3.23,2.2,3.5,3.2
Bundesliga,2223,Augsburg,Werder Bremen,2,1,2023-03-04,2.37,3.61,3.04,2.3,3.5,3.0
Bundesliga,2223,Bochum,Schalke 04,0,2,2023-03-04,2.44,3.48,3.03,2.3,3.4,3.1
Bundesliga,2223,Mainz,Hoffenheim,1,0,2023-03-04,1.93,3.85,3.97,1.91,3.6,4.0
Bundesliga,2223,M'gladbach,Freiburg,0,0,2023-03-04,2.52,3.57,2.86,2.4,3.6,2.8
Bundesliga,2223,Union Berlin,FC Koln,0,0,2023-03-04,1.93,3.45,4.56,1.91,3.4,4.33
Bundesliga,2223,Stuttgart,Bayern Munich,1,2,2023-03-04,6.29,5.0,1.49,7.0,5.25,1.4
Bundesliga,2223,Leverkusen,Hertha,4,1,2023-03-05,1.58,4.36,5.95,1.53,4.2,6.0
Bundesliga,2223,Wolfsburg,Ein Frankfurt,2,2,2023-03-05,2.49,3.57,2.9,2.45,3.5,2.8
Bundesliga,2223,FC Koln,Bochum,0,2,2023-03-10,1.78,3.87,4.92,1.73,3.75,4.75
Bundesliga,2223,Bayern Munich,Augsburg,5,3,2023-03-11,1.14,10.07,16.64,1.13,9.0,19.0
Bundesliga,2223,Ein Frankfurt,Stuttgart,1,1,2023-03-11,1.86,3.88,4.26,1.8,4.0,4.2
Bundesliga,2223,Hertha,Mainz,1,1,2023-03-11,2.97,3.5,2.47,2.9,3.4,2.45
Bundesliga,2223,RB Leipzig,M'gladbach,3,0,2023-03-11,1.43,5.16,7.18,1.4,5.0,7.0
Bundesliga,2223,Schalke 04,Dortmund,2,2,2023-03-11,4.56,4.21,1.74,4.5,4.0,1.73
Bundesliga,2223,Freiburg,Hoffenheim,2,1,2023-03-12,1.93,3.71,4.1,1.91,3.6,4.0
Bundesliga,2223,Werder Bremen,Leverkusen,2,3,2023-03-12,3.32,3.82,2.15,3.3,3.75,2.1
Bundesliga,2223,Wolfsburg,Union Berlin,1,1,2023-03-12,2.28,3.22,3.59,2.25,3.25,3.3
Bundesliga,2223,M'gladbach,Werder Bremen,2,2,2023-03-17,1.83,4.02,4.39,1.8,4.0,4.2
Bundesliga,2223,Augsburg,Schalke 04,1,1,2023-03-18,2.38,3.45,3.14,2.3,3.4,3.1
Bundesliga,2223,Bochum,RB Leipzig,1,0,2023-03-18,5.93,4.45,1.57,5.5,4.33,1.55
Bundesliga,2223,Hoffenheim,Hertha,3,1,2023-03-18,2.13,3.62,3.54,2.05,3.5,3.5
Bundesliga,2223,Stuttgart,Wolfsburg,0,1,2023-03-18,2.46,3.47,3.0,2.38,3.4,2.9
Bundesliga,2223,Dortmund,FC Koln,6,1,2023-03-18,1.47,4.99,6.61,1.45,4.75,6.5
Bundesliga,2223,Union Berlin,Ein Frankfurt,2,0,2023-03-19,2.44,3.22,3.25,2.38,3.2,3.2
Bundesliga,2223,Leverkusen,Bayern Munich,2,1,2023-03-19,4.73,5.04,1.61,5.25,4.5,1.55
Bundesliga,2223,Mainz,Freiburg,1,1,2023-03-19,2.17,3.51,3.55,2.1,3.5,3.3
Bundesliga,2223,Ein Frankfurt,Bochum,1,1,2023-03-31,1.52,4.55,6.59,1.5,4.33,6.5
Bundesliga,2223,Freiburg,Hertha,1,1,2023-04-01,1.69,3.98,5.33,1.62,4.0,5.5
Bundesliga,2223,RB Leipzig,Mainz,0,3,2023-04-01,1.56,4.52,5.98,1.53,4.5,5.5
Bundesliga,2223,Schalke 04,Leverkusen,0,3,2023-04-01,4.1,3.73,1.93,3.8,3.75,1.91
Bundesliga,2223,Union Berlin,Stuttgart,3,0,2023-04-01,2.12,3.28,3.98,2.05,3.2,3.9
Bundesliga,2223,Wolfsburg,Augsburg,2,2,2023-04-01,1.63,4.31,5.36,1.62,4.0,5.5
Bundesliga,2223,Bayern Munich,Dortmund,4,2,2023-04-01,1.51,5.26,5.62,1.45,5.0,6.0
Bundesliga,2223,FC Koln,M'gladbach,0,0,2023-04-02,2.23,3.71,3.24,2.25,3.6,3.0
Bundesliga,2223,Werder Bremen,Hoffenheim,1,2,2023-04-02,2.37,3.74,2.95,2.3,3.5,3.0
Bundesliga,2223,Augsburg,FC Koln,1,3,2023-04-08,2.88,3.51,2.53,2.8,3.4,2.55
Bundesliga,2223,Dortmund,Union Berlin,2,1,2023-04-08,1.61,4.11,6.07,1.6,4.0,5.75
Bundesliga,2223,Freiburg,Bayern Munich,0,1,2023-04-08,6.54,5.11,1.46,6.5,5.0,1.45
Bundesliga,2223,Leverkusen,Ein Frankfurt,3,1,2023-04-08,1.85,4.08,4.1,1.8,4.0,4.0
Bundesliga,2223,Mainz,Werder Bremen,2,2,2023-04-08,1.74,4.1,4.73,1.7,4.0,4.75
Bundesliga,2223,Hertha,RB Leipzig,0,1,2023-04-08,5.48,4.23,1.63,5.5,4.0,1.62
Bundesliga,2223,M'gladbach,Wolfsburg,2,0,2023-04-09,2.43,3.72,2.88,2.38,3.6,2.88
Bundesliga,2223,Bochum,Stuttgart,2,3,2023-04-09,3.09,3.53,2.38,3.1,3.5,2.25
Bundesliga,2223,Hoffenheim,Schalke 04,2,0,2023-04-09,1.95,3.94,3.81,1.91,3.8,3.8
Bundesliga,2223,Schalke 04,Hertha,5,2,2023-04-14,2.38,3.31,3.28,2.25,3.3,3.2
Bundesliga,2223,Bayern Munich,Hoffenheim,1,1,2023-04-15,1.22,7.89,10.9,1.22,7.5,11.0
Bundesliga,2223,FC Koln,Mainz,1,1,2023-04-15,2.68,3.43,2.76,2.55,3.4,2.7
Bundesliga,2223,RB Leipzig,Augsburg,3,2,2023-04-15,1.26,6.63,10.84,1.25,6.5,10.0
Bundesliga,2223,Stuttgart,Dortmund,3,3,2023-04-15,3.53,3.96,2.03,3.5,3.8,1.95
Bundesliga,2223,Ein Frankfurt,M'gladbach,1,1,2023-04-15,1.77,4.25,4.37,1.73,4.2,4.33
Bundesliga,2223,Werder Bremen,Freiburg,1,2,2023-04-16,2.71,3.58,2.64,2.7,3.5,2.55
Bundesliga,2223,Union Berlin,Bochum,1,1,2023-04-16,1.62,3.94,6.28,1.6,3.8,6.0
Bundesliga,2223,Wolfsburg,Leverkusen,0,0,2023-04-16,2.82,3.78,2.45,2.75,3.6,2.4
Bundesliga,2223,Augsburg,Stuttgart,1,1,2023-04-21,3.39,3.76,2.17,3.2,3.6,2.15
Bundesliga,2223,Bochum,Wolfsburg,1,5,2023-04-22,3.07,3.65,2.34,3.0,3.5,2.3
Bundesliga,2223,Hertha,Werder Bremen,2,4,2023-04-22,2.31,3.58,3.16,2.25,3.5,3.1
Bundesliga,2223,Hoffenheim,FC Koln,1,3,2023-04-22,2.21,3.69,3.28,2.2,3.5,3.2
Bundesliga,2223,Mainz,Bayern Munich,3,1,2023-04-22,5.23,4.7,1.6,5.25,4.5,1.57
Bundesliga,2223,Dortmund,Ein Frankfurt,4,0,2023-04-22,1.62,4.67,5.03,1.62,4.5,4.75
Bundesliga,2223,Freiburg,Schalke 04,4,0,2023-04-23,1.81,3.7,4.84,1.8,3.75,4.5
Bundesliga,2223,Leverkusen,RB Leipzig,2,0,2023-04-23,2.55,3.74,2.72,2.5,3.6,2.63
Bundesliga,2223,M'gladbach,Union Berlin,0,1,2023-04-23,2.42,3.36,3.16,2.38,3.3,3.1
Bundesliga,2223,Bochum,Dortmund,1,1,2023-04-28,6.55,5.26,1.47,6.0,5.25,1.44
Bundesliga,2223,Ein Frankfurt,Augsburg,1,1,2023-04-29,1.57,4.6,5.63,1.53,4.5,5.5
Bundesliga,2223,FC Koln,Freiburg,0,1,2023-04-29,2.48,3.39,3.03,2.4,3.25,3.0
Bundesliga,2223,RB Leipzig,Hoffenheim,1,0,2023-04-29,1.44,5.2,6.89,1.44,5.0,6.5
Bundesliga,2223,Stuttgart,M'gladbach,2,1,2023-04-29,1.84,4.08,4.15,1.8,4.0,4.2
Bundesliga,2223,Union Berlin,Leverkusen,0,0,2023-04-29,2.91,3.39,2.58,2.8,3.4,2.45
Bundesliga,2223,Schalke 04,Werder Bremen,2,1,2023-04-29,2.28,3.65,3.18,2.25,3.5,3.1
Bundesliga,2223,Bayern Munich,Hertha,2,0,2023-04-30,1.12,10.61,20.33,1.11,10.0,19.0
Bundesliga,2223,Wolfsburg,Mainz,3,0,2023-04-30,2.35,3.48,3.17,2.2,3.5,3.1
Bundesliga,2223,Leverkusen,FC Koln,1,2,2023-05-05,1.7,4.14,4.99,1.67,4.0,5.0
Bundesliga,2223,Mainz,Schalke 04,2,3,2023-05-05,1.65,4.13,5.52,1.62,4.0,5.25
Bundesliga,2223,Augsburg,Union Berlin,1,0,2023-05-06,3.49,3.27,2.29,3.4,3.25,2.2
Bundesliga,2223,Freiburg,RB Leipzig,0,1,2023-05-06,4.05,3.69,1.95,4.0,3.75,1.85
Bundesliga,2223,Hertha,Stuttgart,2,1,2023-05-06,3.16,3.59,2.31,3.1,3.5,2.25
Bundesliga,2223,Hoffenheim,Ein Frankfurt,3,1,2023-05-06,2.37,3.69,2.99,2.3,3.6,2.9
Bundesliga,2223,M'gladbach,Bochum,2,0,2023-05-06,1.93,4.0,3.86,1.85,3.8,4.0
Bundesliga,2223,Werder Bremen,Bayern Munich,1,2,2023-05-06,7.8,6.23,1.33,8.5,6.0,1.3
Bundesliga,2223,Dortmund,Wolfsburg,6,0,2023-05-07,1.54,5.16,5.32,1.44,5.25,5.75
Bundesliga,2223,FC Koln,Hertha,5,2,2023-05-12,1.9,3.86,4.19,1.85,3.75,4.0
Bundesliga,2223,Bayern Munich,Schalke 04,6,0,2023-05-13,1.14,10.41,17.11,1.13,10.0,17.0
Bundesliga,2223,Bochum,Augsburg,3,2,2023-05-13,2.19,3.61,3.39,2.1,3.6,3.3
Bundesliga,2223,Ein Frankfurt,Mainz,3,0,2023-05-13,2.13,3.73,3.45,2.1,3.6,3.3
Bundesliga,2223,Union Berlin,Freiburg,4,2,2023-05-13,2.23,3.19,3.76,2.2,3.2,3.5
Bundesliga,2223,Wolfsburg,Hoffenheim,2,1,2023-05-13,1.93,4.02,3.8,1.91,3.75,3.8
Bundesliga,2223,Dortmund,M'gladbach,5,2,2023-05-13,1.26,7.21,9.54,1.25,6.5,10.0
Bundesliga,2223,Stuttgart,Leverkusen,1,1,2023-05-14,2.51,3.71,2.78,2.5,3.4,2.75
Bundesliga,2223,RB Leipzig,Werder Bremen,2,1,2023-05-14,1.26,6.76,10.27,1.25,6.5,10.0
Bundesliga,2223,Freiburg,Wolfsburg,2,0,2023-05-19,2.04,3.83,3.69,2.0,3.8,3.4
Bundesliga,2223,Hertha,Bochum,1,1,2023-05-20,2.26,3.81,3.1,2.2,3.6,3.1
Bundesliga,2223,Hoffenheim,Union Berlin,4,2,2023-05-20,2.56,3.54,2.82,2.5,3.4,2.8
Bundesliga,2223,Schalke 04,Ein Frankfurt,2,2,2023-05-20,2.97,3.86,2.31,3.0,3.6,2.25
Bundesliga,2223,Werder Bremen,FC Koln,1,1,2023-05-20,2.58,3.88,2.62,2.6,3.6,2.55
Bundesliga,2223,Bayern Munich,RB Leipzig,1,3,2023-05-20,1.52,5.17,5.49,1.5,5.0,5.5
Bundesliga,2223,Mainz,Stuttgart,1,4,2023-05-21,2.58,3.66,2.72,2.5,3.5,2.7
Bundesliga,2223,Augsburg,Dortmund,0,3,2023-05-21,6.52,5.7,1.42,7.0,5.5,1.36
Bundesliga,2223,Leverkusen,M'gladbach,2,2,2023-05-21,1.49,5.24,5.97,1.45,5.25,5.75
Bundesliga,2223,Bochum,Leverkusen,3,0,2023-05-27,3.31,4.22,2.02,3.25,4.0,2.0
Bundesliga,2223,Dortmund,Mainz,2,2,2023-05-27,1.15,9.75,14.9,1.14,8.5,15.0
Bundesliga,2223,Ein Frankfurt,Freiburg,2,1,2023-05-27,2.41,3.91,2.76,2.4,3.75,2.7
Bundesliga,2223,FC Koln,Bayern Munich,1,2,2023-05-27,7.82,6.29,1.32,7.5,6.0,1.3
Bundesliga,2223,M'gladbach,Augsburg,2,0,2023-05-27,2.19,3.83,3.16,2.2,3.8,3.0
Bundesliga,2223,RB Leipzig,Schalke 04,4,2,2023-05-27,1.63,4.74,4.7,1.6,4.5,4.75
Bundesliga,2223,Stuttgart,Hoffenheim,1,1,2023-05-27,1.61,4.68,4.92,1.57,4.75,5.0
Bundesliga,2223,Union Berlin,Werder Bremen,1,0,2023-05-27,1.43,4.82,7.44,1.44,4.75,7.0
Bundesliga,2223,Wolfsburg,Hertha,1,2,2023-05-27,1.33,6.05,8.12,1.36,5.25,8.0
